"","iso3c","country","date","confirmed","deaths","recovered","ecdc_cases","ecdc_deaths","total_tests","tests_units","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","death_by_ncd","death_by_cvd_ca_dm_30_70","diabetes_20_79","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","tourist_arrivals","lat","lng","active","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate","recovery_rate","new_cases","ave_new_cases","region_1","region_2","region_3","region_4","region_5","region_6","region_7","region","income_1","income_2","income_3","income_4","income","economy","oecs","caricom"
"642","BRB","Barbados",2020-07-28,110,7,94,110,7,NA,NA,11,8,89,18,3,NA,NA,NA,-30,-23,-38,-47,-31,16,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,9,0,38.3241877885202,2.43881195017856,6.36363636363636,85.4545454545455,0,0.571428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"643","BRB","Barbados",2020-07-29,110,7,95,110,7,NA,NA,11,8,89,18,3,NA,NA,NA,-20,-13,-23,-48,-31,14,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,8,0,38.3241877885202,2.43881195017856,6.36363636363636,86.3636363636364,0,0.571428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"644","BRB","Barbados",2020-07-30,110,7,96,110,7,NA,NA,11,8,89,18,3,NA,NA,NA,-14,-5,-11,-41,-29,12,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,7,0,38.3241877885202,2.43881195017856,6.36363636363636,87.2727272727273,0,0.571428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"645","BRB","Barbados",2020-07-31,110,7,96,110,7,NA,NA,11,8,89,18,3,NA,NA,NA,-7,9,-2,-37,-26,10,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,7,0,38.3241877885202,2.43881195017856,6.36363636363636,87.2727272727273,0,0.285714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"646","BRB","Barbados",2020-08-01,122,7,98,110,7,NA,NA,11,8,89,18,3,NA,NA,NA,-46,-62,-1,-61,-42,12,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,17,0.10354067894084,42.5050082745406,2.43881195017856,5.73770491803279,80.327868852459,12,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"647","BRB","Barbados",2020-08-02,132,7,98,122,7,NA,NA,11,8,89,18,3,NA,NA,NA,-8,10,11,-48,-21,4,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,27,0.0787808778531138,45.9890253462242,2.43881195017856,5.3030303030303,74.2424242424242,10,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"648","BRB","Barbados",2020-08-03,132,7,98,132,7,NA,NA,11,9,93,18,3,NA,NA,NA,-49,-69,20,-71,-76,24,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,27,0,45.9890253462242,2.43881195017856,5.3030303030303,74.2424242424242,0,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"649","BRB","Barbados",2020-08-04,132,7,98,132,7,NA,NA,11,9,93,18,3,NA,NA,NA,-11,1,-12,-35,-29,11,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,27,0,45.9890253462242,2.43881195017856,5.3030303030303,74.2424242424242,0,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"650","BRB","Barbados",2020-08-05,133,7,100,132,7,NA,NA,11,9,92,19,3,NA,NA,NA,-15,-6,-10,-37,-29,12,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,26,0.00754720563538314,46.3374270533926,2.43881195017856,5.26315789473684,75.187969924812,1,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"651","BRB","Barbados",2020-08-06,133,7,100,133,7,NA,NA,11,9,92,19,3,NA,NA,NA,-18,-11,-15,-41,-32,13,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,26,0,46.3374270533926,2.43881195017856,5.26315789473684,75.187969924812,0,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"652","BRB","Barbados",2020-08-07,138,7,100,133,7,NA,NA,11,9,92,19,3,NA,NA,NA,-19,-14,-9,-42,-28,13,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,31,0.0369045569354514,48.0794355892344,2.43881195017856,5.07246376811594,72.463768115942,5,4,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"653","BRB","Barbados",2020-08-08,138,7,108,138,7,NA,NA,11,9,92,19,3,NA,NA,NA,-25,-19,-18,-45,-23,11,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,23,0,48.0794355892344,2.43881195017856,5.07246376811594,78.2608695652174,0,2.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"654","BRB","Barbados",2020-08-09,142,7,112,138,7,NA,NA,11,9,92,19,3,NA,NA,NA,-19,-19,-2,-49,-21,6,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,23,0.0285733724440558,49.4730424179078,2.43881195017856,4.92957746478873,78.8732394366197,4,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"655","BRB","Barbados",2020-08-10,142,7,112,142,7,NA,NA,11,9,92,19,3,NA,NA,NA,-24,-21,-14,-45,-31,13,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,23,0,49.4730424179078,2.43881195017856,4.92957746478873,78.8732394366197,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"656","BRB","Barbados",2020-08-11,143,7,112,143,7,NA,NA,11,9,92,19,3,NA,NA,NA,-22,-17,-14,-43,-30,13,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,24,0.00701757265864611,49.8214441250762,2.43881195017856,4.89510489510489,78.3216783216783,1,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"657","BRB","Barbados",2020-08-12,144,7,115,143,7,NA,NA,11,9,92,19,3,NA,NA,NA,-21,-15,-16,-43,-30,12,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,22,0.00696866931609375,50.1698458322446,2.43881195017856,4.86111111111111,79.8611111111111,1,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"658","BRB","Barbados",2020-08-13,144,7,118,143,7,NA,NA,11,9,92,19,3,NA,NA,NA,-16,-11,-9,-43,-30,12,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,19,0,50.1698458322446,2.43881195017856,4.86111111111111,81.9444444444444,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"659","BRB","Barbados",2020-08-14,148,7,119,144,7,NA,NA,11,9,92,19,3,NA,NA,NA,-20,-13,-7,-45,-29,14,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,22,0.027398974188114,51.563452660918,2.43881195017856,4.72972972972973,80.4054054054054,4,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"660","BRB","Barbados",2020-08-15,150,7,121,148,7,NA,NA,11,9,92,19,3,NA,NA,NA,-18,-12,1,-40,-20,8,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,22,0.0134230203321408,52.2602560752548,2.43881195017856,4.66666666666667,80.6666666666667,2,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"661","BRB","Barbados",2020-08-16,151,7,122,150,7,NA,NA,11,9,92,19,3,NA,NA,NA,-23,-21,-11,-53,-24,6,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,22,0.00664454271866877,52.6086577824231,2.43881195017856,4.63576158940397,80.794701986755,1,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"662","BRB","Barbados",2020-08-17,152,7,122,151,7,NA,NA,11,9,92,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,23,0.00660068403135217,52.9570594895915,2.43881195017856,4.60526315789474,80.2631578947368,1,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"663","BRB","Barbados",2020-08-18,153,7,122,152,7,NA,NA,11,9,92,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,24,0.00655740054615883,53.3054611967599,2.43881195017856,4.57516339869281,79.7385620915033,1,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"664","BRB","Barbados",2020-08-19,155,7,123,153,7,NA,NA,11,9,92,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287025,430,666.606976744186,NA,79.081,16099.8284121592,2020-08-20 22:11:06,82.8,16.2,13.4,17.0504311471126,66.7185785210348,16.2309903318526,680000,13.0935,-59.6105,25,0.0129871955268115,54.0022646110966,2.43881195017856,4.51612903225806,79.3548387096774,2,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",1,0,0,0,"High income","Service Based","Non-OECS Member State","CARICOM Member State"
"665","DMA","Dominica",2020-03-07,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"666","DMA","Dominica",2020-03-08,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"667","DMA","Dominica",2020-03-09,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"668","DMA","Dominica",2020-03-10,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"669","DMA","Dominica",2020-03-11,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"670","DMA","Dominica",2020-03-12,0,0,0,NA,NA,NA,NA,0,1,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"671","DMA","Dominica",2020-03-13,0,0,0,NA,NA,NA,NA,0,1,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"672","DMA","Dominica",2020-03-14,0,0,0,NA,NA,NA,NA,0,1,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"673","DMA","Dominica",2020-03-15,0,0,0,NA,NA,NA,NA,0,1,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"674","DMA","Dominica",2020-03-16,0,0,0,NA,NA,NA,NA,0,1,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"675","DMA","Dominica",2020-03-17,0,0,0,NA,NA,NA,NA,0,1,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"676","DMA","Dominica",2020-03-18,0,0,0,NA,NA,NA,NA,0,1,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"677","DMA","Dominica",2020-03-19,0,0,0,NA,NA,NA,NA,0,1,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"678","DMA","Dominica",2020-03-20,0,0,0,NA,NA,NA,NA,0,1,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"679","DMA","Dominica",2020-03-21,0,0,0,NA,NA,NA,NA,0,1,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"680","DMA","Dominica",2020-03-22,1,0,0,NA,NA,NA,NA,0,1,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,1,Inf,1.39260249554367,0,0,0,1,0.142857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"681","DMA","Dominica",2020-03-23,2,0,0,1,0,NA,NA,0,1,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,2,0.693147180559945,2.78520499108734,0,0,0,1,0.285714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"682","DMA","Dominica",2020-03-24,2,0,0,1,0,NA,NA,0,1,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,2,0,2.78520499108734,0,0,0,0,0.285714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"683","DMA","Dominica",2020-03-25,7,0,0,2,0,NA,NA,0,2,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,7,1.25276296849537,9.7482174688057,0,0,0,5,1,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"684","DMA","Dominica",2020-03-26,11,0,0,7,0,NA,NA,0,3,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,11,0.451985123743057,15.3186274509804,0,0,0,4,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"685","DMA","Dominica",2020-03-27,11,0,0,11,0,NA,NA,1,3,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,11,0,15.3186274509804,0,0,0,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"686","DMA","Dominica",2020-03-28,11,0,0,11,0,NA,NA,1,4,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,11,0,15.3186274509804,0,0,0,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"687","DMA","Dominica",2020-03-29,11,0,0,11,0,NA,NA,1,4,10,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,11,0,15.3186274509804,0,0,0,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"688","DMA","Dominica",2020-03-30,11,0,0,11,0,NA,NA,1,4,11,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,11,0,15.3186274509804,0,0,0,0,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"689","DMA","Dominica",2020-03-31,12,0,0,11,0,NA,NA,2,4,11,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,12,0.0870113769896297,16.7112299465241,0,0,0,1,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"690","DMA","Dominica",2020-04-01,12,0,0,11,0,NA,NA,2,5,12,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,12,0,16.7112299465241,0,0,0,0,0.714285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"691","DMA","Dominica",2020-04-02,12,0,0,12,0,NA,NA,2,5,12,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,12,0,16.7112299465241,0,0,0,0,0.142857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"692","DMA","Dominica",2020-04-03,12,0,0,12,0,NA,NA,2,5,12,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,12,0,16.7112299465241,0,0,0,0,0.142857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"693","DMA","Dominica",2020-04-04,14,0,0,14,0,NA,NA,2,6,13,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,14,0.154150679827258,19.4964349376114,0,0,0,2,0.428571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
"694","DMA","Dominica",2020-04-05,14,0,0,14,0,NA,NA,2,6,13,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71808,750,95.5,NA,NA,7055.47018249463,2020-08-20 22:11:06,NA,NA,11.6,NA,NA,NA,63000,15.415,-61.371,14,0,19.4964349376114,0,0,0,0,0.428571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Service Based","OECS Member State","CARICOM Member State"
